job_id,title
3055864,Експедитор
4069433,Project manager
4454941,Грузчик
4619312,Кредитний експерт
4620215,Продавець
4514319,Кухар холодного процесу (ст. м. Голосіївська)
4620660,Аналітик 1С (УПП)
4631563,Охоронник (Оболонський р-н)
707242,Менеджер з постачання
4642793,Менеджер по продажам ткани
4642792,Маркетинг-аналітик
4642791,"Заступник начальника відділу планування, тендерних закупівель"
4642786,Менеджер по продажам
1477037,Інженер-конструктор
4619604,Монтажник радиоэлектронной аппаратуры (силовые компоненты)
4203318,Начальник поштового відділення (с. Гатне)
4600907,"Менеджер по продажам, работе с клиентами для обслуживания входящих телефонных звонков, консультант, специалист-оператор Call-центра (отдел службы поддержки, туризм)"
3338303,Продавець-консультант у магазин одягу
4424740,Продавець продовольчих товарів (Ашан Сосніних)
4631652,"Категорійний менеджер категорії ""Геймерські товари"""
4642790,Спеціаліст сервісної служби (транспортний відділ)
3321738,Продавець-консультант електроніки та комп'ютерної техніки
4642789,Контент-менеджер
4340983,Інженер технічної підтримки (1 лінія)
4437168,Керівник відділу маркетингу
3377740,Software Solution Engineer
4631533,HR Technology Solution Lead
4188757,Менеджер по работе с ключевыми клиентами
4594381,Оператор call-центра в интернет-магазин
3341123,"Технічний експерт (ст. м. Почайна, ТЦ ""Городок"")"
4568971,Оператор чата со знанием английского языка
4609467,Менеджер по продажам
4642788,Технічний директор
3912832,Автоэлектрик
4327242,Водій в Узин
4547683,Кладовщик
2579367,Машиніст-таблетувальник
4600719,Адміністратор-касир доставки (Берестейська)
4632112,Ассистент генерального директора
3697627,Сервісний інженер
4642383,Оператор call-центра
4642785,Водитель-разнорабочий (пгт Великодолинское)
3935701,"Главный бухгалтер (единственный, транспорт)"
4642784,Медсестра поликлинического отделения
4281913,Начальник відділення зв'язку поштового (с. Щасливцеве)
2484835,"Продавець-консультант спортивного магазину (ТЦ ""Караван"")"
4583812,Оператор call-центру в інтернет-магазин
4489920,Оператор поштового відділення
3933525,Прибиральник службових приміщень
4642783,Рекрутер
4642782,Менеджер по закупкам рекламы
4592928,Журналіст
4642781,Уборщица в офис
3433462,Преподаватель английского детям (онлайн)
4301004,Менеджер з продажу банківських продуктів
4599234,Менеджер по продажам
4608089,Дорожній робочий (будівництво та ремонт автодоріг)
4632056,Економіст
4642780,Менеджер інтернет-магазину
4593069,Копірайтер-рерайтер
4606359,Сборщик-установщик мебели
3262912,Фотомодель
3621272,Оператор интернет-магазина (Мида)
4085526,Листоноша (Голосіївський р-н)
4547463,Вантажник (Батиєва гора)
4631134,"Accountant, SAP Operator"
4631418,Шеф-повар
3597386,Касир-продавець
4599747,Завідувач каси відділення банку
4608436,Охоронник (вахта)
4620418,"FTTX-специалист, planner"
4631142,Музичний керівник
4642778,R&D Engineer
4277793,Режисер креативів у Рівне
4336306,"Продавец-консультант в бутик женского белья (ТЦ ""Европарк"", Борщаговка)"
4452460,Кредитный инспектор
4537715,Кондитер
4566188,"Quality Control Manager (Polish, English)"
4608742,"Recruiter, HR manager"
4617484,Жестянщик
1872297,"Адміністратор магазину (ТЦ ""Ювант"")"
3503897,Хостесс
4529418,Подсобный работник
4535405,Електромеханік ліфтового обладнання
4548720,"Архітектор, помічник архітектора"
4558851,Фінансовий консультант (вихідна лінія)
4574340,Менеджер ЗЕД (імпорт)
4609391,"Бренд-менеджер, маркетолог"
4581737,"Чат-менеджер, персональный ассистент"
1991800,Переводчик английского языка
4642777,Администратор стоматологической клиники
4593317,Особистий помічник керівника
3817194,Контролер-ревізор
3530352,Вантажник (нічна зміна)
4295166,Експедитор
4475145,Провідний бухгалтер
3455414,Продавець-консультант непродовольчих товарів
4255786,Менеджер по продажам швейного оборудования и запчастей
4348590,"Продавець-вантажник (Освицька, Драгана, Угорська)"
4600996,Головний економіст податкової служби банку
3897372,Бармен
4642776,Оператор чата в брачное агентство
4642775,Технолог швейного производства
4340297,Сушист
3263606,Бухгалтер производственный
4276705,Водій (кат. С1)
4364516,Вантажник (Торгмаш)
4620498,"Адміністратор у магазин взуття (ТЦ ""Піраміда"")"
4630405,"Водій-експедитор з власним авто (бус, мінівен)"
1735129,Офіс-менеджер
4287832,Менеджер по продажам
3882734,Вантажник (р-н Оболонь)
4608734,Инженер по охране труда и пожарной безопасности
4191435,Оператор складу (с. Софіївська Борщагівка)
4468981,"Оператор call-центра, менеджер по работе с клиентами"
2812280,"Такелажник, грузчик на склад металла"
3343471,Начальник відділу готівкового менеджменту
3806168,Программист 1С
4642773,Технічний директор
4642771,Дизайнер интерьера
4642770,Менеджер по сопровождению проектов бухгалтерской сферы
3016131,Инженер по ремонту и эксплуатации
4208017,Помічник керівника
4221728,"Копирайтер, контент-менеджер"
4600623,Администратор-кассир ресторана доставки (ст. м. Т. Шевченко)
4620090,Менеджер по развитию
4620484,"Провізор, фармацевт (р-н автовокзалу)"
4642764,"Асистент стоматолога, медична сестра"
4058617,"Провізор, фармацевт (ТЦ ""Новус"")"
4608906,Налагоджувальник автоматів і напівавтоматів
4536973,Годинниковий майстер (учень)
4536942,"Тамподрукар, друкар циферблатів"
4612944,Друкар (кольоровий друк на циферблаті)
4642768,Фахівець із обслуговування фізичних осіб
2125275,"Агент по продажам недвижимости, риелтор"
4614888,Водій-міжнародник
3723987,Швачка
4642766,Приймальник товарів
4642767,Бармен-официант
4448440,Разнорабочий
4607792,Бухгалтер
4642765,Продавец-консультант (ювелирные изделия и техника)
4571640,Менеджер по продажам бизнес-клиентам
4565953,Мерчендайзер (р-н Слободка)
4557995,Адміністратор-офіціант
4642763,Business Analyst
4528025,"Асистент керівника, офіс-адміністратор"
722358,Инженер-конструктор (машиностроение)
4505656,Кабельщик-спайщик (7 разряд)
4600612,Middle Affiliate Manager
4177908,Водитель автотранспортных средств в Днепр
4642762,"Оператор 1С, бухгалтер"
4642761,Бухгалтер
4642760,Швея
3589873,Специалист службы поддержки (English)
3784348,Оператор контакт-центру (служба підтримки)
4019051,Водитель-дальнобойщик
4242466,"Водій автотранспортних засобів (кат. B, С)"
4599164,Менеджер проектів
4642759,Менеджер з продажу будівельних матеріалів
3826506,Media Buyer (Facebook)
4642758,Оператор чата в брачное агентство
4594475,Кухар-сушист
3286958,Продавець туристичного спорядження
4642757,Продавець-консультант
3478522,Водитель-дальнобойщик (Украина)
4058812,Рекрутер
4310064,Сімейний лікар (с. Устимівка)
4519003,Верстатник деревообробних верстатів
4631943,Интернет-маркетолог
3950447,Оператор АЗС
4382471,"Продавець-консультант (сантехніка, ""Епіцентр"", Воскресенка)"
4437357,Тракторист-механізатор
4516431,"Бухгалтер (единственный, левый берег)"
2949301,Продавец-консультант в бутик французской посуды (ЦУМ)
4642756,Адміністратор ресторану у Коцюбинське
4642755,Водій кат. СЕ на авто (тягач з напів причіпом та зерновоз)
4604758,Project-менеджер
4642754,Сушист
1364132,Менеджер по региональному развитию
3532263,"Касир торговельного залу гіпермаркету ""Велмарт"""
4630609,"Юрист, адвокат"
4181904,Региональный менеджер
4442231,Інспектор охорони
4586567,SMM-менеджер
4619232,"Медсестра, фармацевт, оптометрист, лікар-офтальмолог"
4620449,Региональный менеджер
4345092,Комірник
4619292,Менеджер відділу оренди
4566269,Майстер-приймальник
4642597,Обвалювальник м'яса
4642753,Касир (студент)
4642751,Кладовщик
2043972,Главный архитектор проекта
4642750,Сварщик-рихтовщик
4505421,Операционист (плановый отдел)
4570198,Парикмахер
4162242,Лаборант
4342750,Супервайзер
2301445,Автослесарь
4588166,Инженер-технолог
4588166,Инженер-технолог
4642749,Няня-помощница (Академгородок)
4642748,"Менеджер ВЭД (импорт, сырье, корма и ср-ва биобезопасности для животноводства)"
4557056,Продавець-консультант
2764552,Вантажник
4535882,Менеджер по работе с клиентами
4566699,Менеджер з продажу (логістичні послуги)
4589449,"Провізор, фармацевт (Січових Стрільців, 35)"
4599797,Менеджер з продажу
4608176,"Кухар (ТРЦ ""Республіка"", ст. м. Теремки)"
2033501,Продавец-консультант ювелирных изделий
4275972,Менеджер интернет-магазина
4619681,Продавець в магазин (ст. м. Славутич)
1823439,Касир (студент)
4319846,Консультант технической поддержки (customer support)
4542896,Оператор ПК
4599486,"Продавець-консультант (ТРЦ Lavina Mall, ""Арт Молл"")"
4599689,Спеціаліст з тендерів
4386659,Продавець продовольчих товарів
4429494,Бухгалтер (общепит)
4642747,Уборщица в офис (с инвалидностью)
4292291,Продавец-консультант
4642746,Грузчик комплектовщик
4642745,Инженер-проектировщик КЖ (ведущий)
3758218,"Менеджер по роботі з клієнтами, оператор телефонних продажів"
4608602,"Медсестра (маніпуляційна, педіатрична)"
3983694,Менеджер по продажам (знание английского языка)
4619953,"Помічник кондитера (ст. м. Теремки, с. Чабани)"
3260447,Продавец-консультант
4642743,Агроном-садівник у Гусятин
4637754,Медицинский представитель
4642737,Оператор поштового відділення (район автовокзалу)
4642716,"Трейдер аналитик, Customer service manager"
2094931,Преподаватель английского языка
4629910,"Продавець-касир (фуд-корт, Lavina mall)"
4642742,Customer Support Agent (Farsi and English fluent)
4642741,Провідний бухгалтер
3973636,Оператор поштового відділення (Меблевий квартал)
4199179,Касир (ТРЦ Dream Town)
4607637,Бухгалтер (участок НДС)
3885987,Воспитатель-педагог раннего развития
4578126,Диспетчер відділу транспортної логістики
4578126,Диспетчер відділу транспортної логістики
4642740,Оператор чата в брачное агентство
4642739,"Content Manager, Website Administrator"
4642738,Фахівець з персоналу
4642116,Викладач української мови
4240836,"Ассистент стоматолога, медсестра"
4529568,Комірник
2397819,"Специалист технической поддержки, администратор Linux"
1435562,"Водитель на ""ГАЗель"" (пирамида, окна)"
4150207,"Редактор стрічки новин сайту УНІАН (рубрика ""Спорт"")"
2795290,Науковий співробітник
4457982,Продавець-консультант
4586949,Начальник сектору бізнес-аналізу
4632091,Мастер маникюра
4605972,Оператор ПК в дейтинговое агентство
3963626,Бармен
4642735,"Спеціаліст з просування продукції (SMM, SEO)"
4552082,Медицинский представитель (видеовизиты)
3765417,Асистент стоматолога
4642733,Фармацевт
4558684,Dispatcher for USA
4642731,Инженер-технолог
4642732,"Арматурщик, сборщик"
4642730,Помощник бухгалтера
4642729,Водій на авто 3Т
4642728,"Менеджер по продажам (ремонт жилой, коммерческий, чистовая отделка)"
4195716,Су-шеф
4423022,"Прибиральниця, клінер"
4619434,Менеджер з продажу (телефонні перемовини)
4631998,Менеджер з продажу нерухомості
4642727,Веб-розробник
2743727,"Менеджер по продаже дверей и напольных покрытий, продавец-консультант"
4541404,"Инженер-конструктор, менеджер проектов"
4642726,Інструктор в скелелазний центр
3818859,Менеджер по продажам профессиональной косметики
4608777,Финансовый менеджер
4346043,Адміністратор служби прийому та розміщення
4489066,Кухар
4529310,Рабочий на производство
4631187,"Менеджер по продажам (публикационная, образовательная, редакционная д-сть)"
4592605,"Рентгенлаборант, медична сестра, фельдшер"
4600698,Головний аналітик управління розробки продуктів та послуг середнім та корпоративним клієнтам
2501821,Начальник транспортного отдела
3965271,Помощник руководителя
4254405,Офис-менеджер
3804131,Специалист технической поддержки (support)
4642724,Вантажник (Солом'янский р-н)
4077138,Менеджер з продажу металлопроката и стройматериалов
4084877,Керівник проектів з контролю клієнтського сервісу
4359841,"Агрохімік, хімік"
1571578,"Товаровед, кассир"
2341054,Приймальник товару
4446774,"Оператор чата, менеджер по работе с клиентами в Одессу"
4542098,Воспитатель-психолог в семью
4600153,Продавець хлібобулочних виробів (Борщагівка)
4619606,SMM-менеджер
4632109,3D Environment Artist
3681515,Логіст
4599754,Комірник
4642723,Менеджер по экспорту в страны ЕС (продукты питания)
2770710,"Водитель на ""ГАЗель"" (пирамида, окна)"
3229437,"Комірник, працівник складу"
3690541,Грануляторщик
4642722,"Продавец-консультант, бариста"
3769395,"Бармен, офіціант"
4642720,Перукар
4607327,Фахівець по роботі з проблемними відправленнями
4593179,Коммерческий директор
3762000,Менеджер з продажу зі знанням англійської мови
1950199,Кассир в Вишневое
4215646,"Digital, графічний дизайнер"
4598745,Торговый представитель с авто
4573441,Менеджер з надання кредитів
4631305,Бухгалтер
4338638,Хімік-аналітик
4562738,Водій-експедитор
4642719,Конструктор-разработчик новых товаров
4566378,Junior Marketing Manager
4598617,Менеджер відділу логістики
4459264,Територіальний менеджер
4620320,Начальник производственно-технического отдела
4620591,Заместитель руководителя отдела закупок
4631120,Начальник відділу охорони
4471319,Менеджер з продажу будівельної техніки
4491134,Маляр по металу
4515230,Керівник відділення фінансової установи
4608947,Аналитик в арбитражную команду
4632070,"Оператор чата, куратор анкет"
4600581,Директор напрямку по роботі з фінансовими ринками (банк)
4265217,Регіональний менеджер по роботі з дилерами
4570734,Chief Operating Officer
4642717,Юрисконсульт
4642715,Сушист
4594534,Менеджер по работе с клиентами на польском (агентство недвижимости)
4535835,Адміністратор рецепції (вечір)
4214282,Слесарь-ремонтник в Веселое
4562530,Менеджер онлайн-поддержки
4589797,Водій-експедитор з власним легковантажним авто (бус)
4630921,Двірник
3989828,Офіціант
4607868,Старший касир (ТРЦ Respublika Park)
4631157,"Фармацевт, провізор"
4642713,Касир
4642712,"Консультант центру продажу та обслуговування (Райдужний масив, ТЦ ""Квадрат"")"
4642711,"Директор отдела кадров, менеджер по подбору персонала, рекрутер"
4642710,Мотокур'єр на мопед компанії (Голосіївський р-н)
4072324,Ріелтор
4588885,Провідний контент-менеджер
4642709,Продавець за прилавок (Відрадний район)
4631619,Товарознавець з біркування
1998971,"Стажер в консалтинговое агентство (SEO, PPC)"
2958499,Кассир-оценщик (левый берег)
4175713,Менеджер з продажу (будівельні матеріали)
4631915,Менеджер по работе с клиентами
4560835,Автослесарь
4618957,Інженер з охорони праці
4596124,"Столяр, сборщик-распиловщик"
3076312,Няня для девочки
4391959,Верстатник
4289513,Заступник завідувача аптечного складу
4609121,"Продавець-консультант в магазин (іграшки, книги, канцелярія)"
4642707,Аналітик
4642706,"Главный механик, начальник сервисного участка"
3760457,Оператор ПК
2994828,Головний бухгалтер
3729996,Вантажник
4180378,Шеф-повар
4599990,Ассистент руководителя отдела продаж
1416732,"Business Analyst (BAS ERP, 1C)"
4249388,Кредитний спеціаліст
4556009,Мерчендайзер (FMCG)
4193745,Економіст
4642705,Державний виконавець
4636755,Оператор call-центра (Spanish)
4560674,Web Content Editor/HTML
4642704,Оператор поштового відділення
4642703,Інженер з похило-скеровано буріння (DD)
4599598,"Водитель-экспедитор, курьер со своим автомобилем (1,5 т)"
4532060,Бухгалтер
4556509,Картограф у Дубно
4566190,Junior/Middle DevOps Engineer
3896932,"Оператор чата в брачное агентство, переводчик"
4282926,"Курьер с авто, мото"
4529654,Lead Generation Specialist
4642702,HR generalist
4642700,Менеджер по продаже услуг (чип-тюнинг)
4642699,Водитель кат. E на MAN (20 т)
4479119,Вантажник
4423572,Менеджер по логистике
4642697,Кухар
4592079,"Рихтовщик, разборщик-сборщик"
1705715,Слесарь-ремонтник (ученик)
4642696,Менеджер операционного отдела
4183794,Кредитний спеціаліст
4207333,Мерчендайзер по роботі з ключовими мережами
2796508,Токарь (ученик)
3967206,Зварник
4642695,Грузчик-комплектовщик
4642694,Администратор на ресепшн
4642101,Оператор на виробництво (с. Луб'янка)
4642673,Директор магазину Betty Barclay
4642693,Email marketing manager
4642692,Recruiter
4155078,Маляр-штукатур
4239674,Официант
4550584,"Оператор чата, менеджер по работе с клиентами"
4599275,Водій службового автомобіля
4642690,Помічник керівника з власним авто
3813375,Інженер-програміст
4523052,"Водитель кат. C, C1, экспедитор"
3359711,Мастер маникюра
4028350,Водитель в такси на авто компании
4610519,Комірник
4512489,Пекар
4022825,Менеджер по продажам
4405647,Специалист по благоустройству
4619909,Маркувальник
4631127,Керівник відділу транспортної логістики
2428940,Водитель с авто
4419451,Продавець-консультант
4620471,Кухар
4642689,Менеджер з продажу
4642688,Вантажник (7 км)
4470818,Продавець-консультант
4496456,Провідний фахівець з кредитування малого бізнесу
4642687,Wordpress-розробник
4598164,Касир у пункт обміну валют
4508514,Инженер технической поддержки
4191698,Менеджер по роботі з клієнтами
4600002,"Аккаунт-менеджер, Business Development Manager"
4630318,"Продавец-консультант, мерчендайзер (Эпицентр)"
4571331,"Designer (Web, UI/UX, Object Graphic Creative)"
4574342,"Младший оператор АЗС, заправщик авто"
4608165,Фасовщица
4631637,Юрисконсульт ﻿відділу внутрішнього контролю
4441704,Ассистент маркетолога
4391072,Кухар
4576471,"Водій на ""КамАЗ"""
4386461,"Менеджер, промоутер по роботі з клієнтами (видача банківських карток)"
4544927,Помічник бренд-менеджера
4600712,Курьер с авто
4630449,Менеджер з навчання персоналу РЦ (с. Мартусівка)
3335803,Инженер-конструктор
4570990,Інспектор відділу кадрів
4579007,Sales-менеджер (B2B)
3485401,"Оператор поштового зв'язку, сортувальник"
3972145,Водій навантажувача
4642684,Директор ресторану
4636196,Старший менеджер проекту
3295401,Менеджер по роботі з клієнтами
4642683,Начальник відділу кадрів
3945417,Мастер маникюра и педикюра
4620039,"Автомаляр, рихтовщик, жестянщик, выготовщик в Киев"
3927245,"Виконроб, майстер будівельної ділянки (СПОК, НВФ)"
4600753,"Менеджер по продажам (B2B, строительный рынок)"
4491142,Молодший менеджер відділу контролю товарообігу
4608520,Менеджер з обслуговування клієнтів для великого бізнесу (В2В)
4610283,Продавець-консультант
4599561,Провідний фахівець із закупівель господарчих товарів та супутніх послуг
4396391,Кухар шаурми
2777232,Швея
4642681,Заступник директора з кадрової роботи та безпеки
2214497,Печатник офсетной печати
4544107,Фахівець з організації міжнародних перевезень
4600180,"Продавець-консультант (ТРЦ ""Республіка"")"
4619926,Бухгалтер
4334216,"Администратор на ресепшн, менеджер по продажам медицинских услуг"
4608227,"Фармацевт, провізор"
4608454,Менеджер по продажам (B2B)
4618837,Директор магазину (ЦУМ)
4642679,Кошторисник
4528971,Конструктор корпусной мебели (Базис-Мебельщик)
3894655,Менеджер з продажу електроінструментів та супутніх матеріалів
4439059,Кладовщик
4620367,Бухгалтер в ресторан
4177141,Контролер в производство черных металлов в Днепр
4619699,Юрист
4619945,"Кухар-кондитер, пекар (ст. м. Теремки, с. Чабани)"
4642678,SMM-менеджер
4642677,Редактор ефіру
4642676,Менеджер по продажам
3055904,Менеджер з продажу інструменту та садової техніки
3396415,"Слесарь-сварщик, токарь"
4504911,"Кладовщик, комплектовщик"
3892624,"Менеджер по продажам на предприятия (абразивы, алмазы, инструмент)"
4594244,Кухар
4593340,"Водій-експедитор кат. В, С, С1"
2719825,Інженер ВТВ (загальнобудівельні роботи) в Ірпінь
3259426,Главный бухгалтер
4642674,"Вантажник, комплектувальник"
3652387,Менеджер по продажам косметологического оборудования
4449695,Торговий представник з авто
4329403,Касир-продавець
4350795,Менеджер по туризму (с обучением)
4578565,Економіст по роботі з приватними особами відділення
4631906,Касир (ст. м. Майдан Незалежності)
4632042,Майстер виробничої дільниці у Чоп
4642671,Оператор поштового відділення
3259674,Логіст на власний парк автомобілів
3831073,"Барбер, парикмахер-модельер"
4642670,Инженер-сметчик
4642669,Менеджер з продажу вантажних автомобілів DAF з пробігом
3517649,Логіст з транспортно-експедиційної діяльності
4462787,"Юрист, помощник юриста"
4630872,Операційний менеджер
3063502,Бухгалтер
4020741,Бармен (Осокорки)
3569777,Менеджер по работе с национальными сетями и ключевыми клиентами
4037573,Водій-експедитор з власним авто вантажного типу
4295346,Водій на авто компанії
4642666,Менеджер по продажам
4621366,Кладовщик-водитель
4642651,Системный администратор
4499980,"Адвокат, юрист"
3626720,Лікар-патологоанатом
4474800,"Хозяюшка для уборки квартир, офисов"
4642665,"Офіс-менеджер, помічник бухгалтера"
4479267,Машинист погрузочно-доставочной машины
2203109,Конструктор одежды (нижнее белье)
4451412,"Фармацевт, провізор (ст. м. Контрактова площа)"
3574443,"Кухар у гіпермаркет ""Велмарт"""
4026355,Мастер-приемщик стола заказов на автосервис
4285654,Фахівець з адміністративно-господарських питань
4599831,Приймальник відділення (ст. м. Турбоатом)
2400557,"Менеджер з продажу плитки та сантехніки, продавець-консультант"
3295315,Менеджер інтернет-магазину
4642664,Маркетолог
4642663,Фахівець з документообігу (Борщагівка)
4500145,Асистент стоматолога
4642661,Менеджер з продажу вантажних автомобілів DAF
4642662,"HR Manager, Recruiter (IT)"
4176996,Менеджер по продажам в интернет-магазин
3894821,Продавец-консультант
3558131,Бармен
4642660,Менеджер по продажам
4642659,SMM-менеджер
4599932,Касир
4607169,Тренер по обучению
4642657,Швачка
3735127,Аппаратчик синтеза
4642656,Торговий представник
4528300,Бариста-касир
1229994,Швея
4154761,Медична сестра
4078715,"Адміністратор відділення (Осокорки, Позняки, Харківська, Бориспільська)"
4278290,Оператор-приймальник поштового відділення
4609406,Localization Manager
4619738,Спеціаліст з експлуатації будівель та споруд
4620506,"Провізор, фармацевт (45 квартал)"
3638274,SMM-копирайтер
3641715,Менеджер по продажам в интернет-магазин
4608582,Системний адміністратор
4620411,Охоронник
4642655,.Net Core Developer
4489137,"PPC specialist (Facebook, Instagram)"
4340133,SMM-менеджер
4642654,"Front-end Developer (React.js, Middle)"
4599298,Продавець-консультант
4608566,Двірник
4620382,Кондитер
2041346,Грузчик
4540635,Инженер по сервисному обслуживанию компрессорного и холодильного оборудования
4608387,Керуючий магазином
4618918,Охранник на хлебзавод в Ивано-Франковск
4618927,Провідний агроном у Самбір
4620340,Адвокат (представництво)
2847298,Медицинский представитель
3080175,Касир у продуктовий супермаркет
3852751,"Логист, оператор 1С"
4635494,Менеджер по продажам
4642653,Менеджер з продажу вантажних автомобілів DAF
4642652,Прибиральниця
4619181,"Кредитний експерт, оцінювач у ломбард (ст. м. Академмістечко)"
3986965,Продавець-консультант
4619656,Слесарь по ремонту оборудования
4209253,Інженер-проектувальник
4631176,Охоронник
4261023,Junior Graphic Designer
4642650,Бариста
3840055,"Секретарь, юрисконсульт"
4412863,Аккаунт-менеджер со знанием английского языка
4355459,"Автомойщик (химчистка), полировщик, детейлер"
4619567,Разнорабочий на полиграфическое производство
4567689,Бухгалтер
4642649,Специалист по контактной сети
4506246,Инженер по техподдержке со знанием английского языка
4036514,Юрист
4642648,Помічник нотаріуса
4425963,"Провізор, фармацевт"
3051739,Комірник
3887454,Продавец-консультант зоотоваров
4188114,Медичний представник
4630613,"Санітарка, прибиральниця в аптеку"
4632106,Менеджер по логистике (ВЭД)
2338273,Касир торговельного залу АЗК (Суворовський р-н)
3439602,Обвалювальник м'яса
4299293,Менеджер по продажам автохимии
4577778,Менеджер по роботі з ключовими клієнтами
4642646,Инженер-проектировщик в Краматорск
4642645,Бармен в спортивный клуб
4585091,"Інженер-конструктор, проектувальник"
4286255,Payment specialist
4076382,Монтажник систем водоснабжения и водоотведения
4642644,Продавець-консультант
4277033,Cyber and Web Security Specialist
4217561,Менеджер із закупівель
4212885,Продавец-консультант в магазин косметики
4618998,Водій-оператор на гудронатор у Херсон
874307,"Інформаційний аналітик, менеджер-економіст"
2108245,Шиномонтажник
3542968,Бухгалтер
4491708,"Молодший оператор, заправник АЗК"
4569757,Продавец-консультант
4608666,UX/UI Designer
4619694,Direct маркетолог
4642642,Торговый представитель по сетям
3790830,Digital-маркетолог
3246288,"Заправник, молодший оператор АЗК (р-н Аеропорту)"
4440543,Продавець одягу та взуття (р-н Рясне)
3276959,"Менеджер по рекламе, маркетолог (SMM, недвижимость)"
4175939,Обліковець у м'ясний цех
4631925,Бухгалтер
4462143,Асистент стоматолога
4474184,"Заправник, молодший оператор АЗК (р-н Південного вокзалу) у Харків"
3722132,Главный бухгалтер
4642640,Рекрутер
4323133,Авторемонтник
4556330,Заступник керуючого з IT-сервісів (ТРЦ Ocean Plaza)
4600487,"Senior Marketing Specialist (GlobalLogic Kyiv, IRC132617)"
4608163,Data researcher
4486407,Специалист технической поддержки
3599903,Менеджер по продажам в интернет-магазин
4642639,IT Project Manager
4595618,Разработчик Zoho CRM
4474177,"Заправник, молодший оператор АЗК (р-н Південного вокзалу) у Харків"
4586517,Продавець
4606062,Рекрутер
4490561,Менеджер з продажу
4551281,Продавець-консультант (ст. м. Лівобережна)
4631650,Інженер з охорони праці
4642637,Заступник керуючого
4642636,Директор по маркетингу
4642635,Приймальник
2272616,"Сервисный инженер (ремонт принтеров, заправка картриджей)"
4584082,IT Recruiter
4642631,"Заправник, молодший оператор АЗК (Пісочин, Коротич, Подвірки)"
4642634,Таргетолог
4642630,IT-рекрутер
4607955,"Руководитель продаж (экспорт, ВЭД)"
4620419,Оператор поштового відділення
3549501,Спеціаліст з обробки каменю
4067921,"Слесарь по ремонту подвижного состава (ремонт локомотивов, 3-6 р.)"
4642633,"Директор по транспортной логистике, руководитель проекта"
4642632,Арт-менеджер
4224084,Менеджер по продажам
4291531,Продавець-консультант
4453504,"Медицинский представитель, менеджер по продажам"
3964596,Слюсар-сантехнік (Петропавлівська Борщагівка)
4566196,Рекрутер
4600092,"Мастер, прораб электромонтажных работ"
4470610,Заступник керуючого магазином
4475613,Главный механик
3356186,Прессовщик лома и отходов металла
4191318,Менеджер службы поддержки
4632087,Оператор чата
3658909,Менеджер интернет-магазина
4630838,Вантажник
4598052,Медична сестра (на виїзд)
4450036,Продавець-консультант
4190093,"Стример, блогер, модель для блогинга"
4550533,Комплектувальник товару РЦ (с. Мартусівка)
3295881,"Консультант із сервісу, продавець (adidas)"
4600206,Моушн-дизайнер
4600686,Менеджер по роботі з ключовими клієнтами (національні та локальні мережі)
4620347,Продавець-консультант
4508216,Бізнес-тренер з продукту
4608786,Strong Middle Frontеnd Developer (Angular)
4619252,"Администратор, СRM-специалист"
2174535,Офіціант в кафе
2532284,Охранник
4642629,Воспитатель
4642628,Помічник вихователя у молодшу групу
3983953,Оператор вакуумного пресса
4340737,Офіціант
4618906,Торговый представитель с авто
3141177,Грузчик
4479114,Продавець-консультант мобільних телефонів та аксесуарів
4609545,Офіс-менеджер корпорації нерухомості «Ріел»
4619356,Охранник
3215599,Електромонтер з ремонту та обслуговування ел. устаткування
4026569,"Вантажник гіпермаркету ""Велмарт"""
4222453,Инженер по весоизмерительным системам
4615967,"Менеджер із закупівель, помічник керівника"
4642627,Менеджер по продажам
4642625,Менеджер по работе с клиентами
4512321,Майстер сектору повірки побутових лічильників
4549712,Касир-операціоніст (підмінний)
4642624,Викладач малювання
4472729,"Рекрутер, HR-менеджер"
4631046,Охоронець в школу (Пуща-Водиця)
4642623,Менеджер по туризму
3882449,Senior Graphic Designer
4642622,Педагог Монтессори
3440274,Водитель в автосалон
4567590,Менеджер по роботі з клієнтами у сервісний центр
3464196,Менеджер по продаже автомобилей
4642621,Прибиральниця в їдальню
4484638,"Оператор ЧПУ (фрезер, лазер)"
4641847,"Майстер з зачистки металу, слюсар"
1799080,Хореограф групп дошкольного возраста
4379226,Машинист крана автомобильного (6 р.)
4552153,Сервисный инженер-электронщик
1410389,Менеджер по продажам шин
3942272,Продавець-консультант
4446130,Касир-економіст відділення банку
4526108,Менеджер по продажам логистических услуг
4562685,"Менеджер чата, переводчик в брачное агентство"
